FRF,-91,1076,36.1771150174,-75.7485262183,902057.711,274043.065,82.467,-83.371,2.812,-36.061,20121031,153621,56181.570
FRF,-91,1076,36.1771098895,-75.7484943392,902060.596,274042.590,85.015,-84.805,2.558,-36.315,20121031,153622,56182.570
FRF,-91,1076,36.1771114502,-75.7484638425,902063.332,274042.853,87.676,-85.495,2.313,-36.560,20121031,153623,56183.570
FRF,-91,1076,36.1771152083,-75.7484397087,902065.489,274043.341,89.869,-85.775,2.139,-36.734,20121031,153624,56184.570
FRF,-91,1076,36.1771197745,-75.7484152466,902067.671,274043.920,92.118,-85.979,1.948,-36.925,20121031,153625,56185.570
FRF,-91,1076,36.1771252408,-75.7483843637,902070.428,274044.617,94.947,-86.268,1.849,-37.024,20121031,153626,56186.570
FRF,-91,1076,36.1771290040,-75.7483481132,902073.674,274045.141,98.176,-86.887,1.716,-37.157,20121031,153627,56187.570
FRF,-91,1076,36.1771337952,-75.7483102779,902077.059,274045.784,101.576,-87.442,1.392,-37.480,20121031,153628,56188.570
FRF,-91,1076,36.1771384212,-75.7482773825,902080.000,274046.394,104.548,-87.876,1.081,-37.791,20121031,153629,56189.570
FRF,-91,1076,36.1771426604,-75.7482467990,902082.734,274046.954,107.309,-88.286,0.849,-38.023,20121031,153630,56190.570
FRF,-91,1076,36.1771472771,-75.7482151163,902085.566,274047.560,110.177,-88.687,0.582,-38.290,20121031,153631,56191.570
FRF,-91,1076,36.1771514707,-75.7481852396,902088.237,274048.113,112.876,-89.082,0.211,-38.661,20121031,153632,56192.570
FRF,-91,1076,36.1771551839,-75.7481591693,902090.568,274048.601,115.233,-89.421,-0.013,-38.885,20121031,153633,56193.570
FRF,-91,1076,36.1771591245,-75.7481336705,902092.846,274049.113,117.549,-89.720,-0.651,-39.523,20121031,153634,56194.570
FRF,-91,1076,36.1771640421,-75.7481066366,902095.259,274049.738,120.030,-89.959,-0.594,-39.273,20121031,153636,56196.570
FRF,-91,1076,36.1771707463,-75.7480830506,902097.355,274050.551,122.278,-89.913,-0.680,-39.248,20121031,153639,56199.570
FRF,-91,1076,36.1771748742,-75.7480580603,902099.587,274051.083,124.557,-90.178,-0.676,-39.260,20121031,153656,56216.570
FRF,-91,1076,36.1771827467,-75.7480140545,902103.515,274052.086,128.591,-90.581,-0.634,-39.206,20121031,153700,56220.570
FRF,-91,1076,36.1772049319,-75.7479427774,902109.843,274054.756,135.451,-90.239,-0.880,-39.346,20121031,153703,56223.570
FRF,-91,1076,36.1772245217,-75.7478815522,902115.277,274057.109,141.362,-89.889,-1.013,-39.317,20121031,153706,56226.570
FRF,-91,1076,36.1772380300,-75.7478204067,902120.726,274058.787,147.056,-90.178,-1.202,-39.568,20121031,153709,56229.570
FRF,-91,1076,36.1772511151,-75.7477638159,902125.767,274060.405,152.346,-90.384,-1.414,-39.041,20121031,153712,56232.570
FRF,-91,1076,36.1772652557,-75.7477060726,902130.907,274062.144,157.771,-90.511,-1.623,-39.674,20121031,153715,56235.570
FRF,-91,1076,36.1772830389,-75.7476456493,902136.275,274064.294,163.551,-90.329,-1.856,-39.419,20121031,153718,56238.570
FRF,-91,1076,36.1772917208,-75.7476065913,902139.756,274065.372,167.190,-90.508,-2.084,-39.356,20121031,153721,56241.570
FRF,-91,1076,36.1773074946,-75.7475475197,902145.010,274067.295,172.785,-90.500,-2.282,-39.393,20121031,153727,56247.570
FRF,-91,1076,36.1773227338,-75.7474831434,902150.742,274069.175,178.815,-90.697,-2.435,-39.263,20121031,153734,56254.570
FRF,-91,1076,36.1773302602,-75.7474522160,902153.496,274070.101,181.719,-90.770,-2.574,-39.416,20121031,153736,56256.570
FRF,-91,1076,36.1773500569,-75.7473949931,902158.569,274072.465,187.295,-90.286,-2.693,-39.302,20121031,153739,56259.570
FRF,-91,1076,36.1773693791,-75.7473268866,902164.622,274074.809,193.785,-90.157,-2.801,-39.455,20121031,153742,56262.570
FRF,-91,1076,36.1773913181,-75.7472477191,902171.661,274077.475,201.311,-90.062,-2.918,-39.141,20121031,153745,56265.570
FRF,-91,1076,36.1774130992,-75.7471717865,902178.409,274080.115,208.555,-89.893,-3.038,-39.386,20121031,153748,56268.570
FRF,-91,1076,36.1774381998,-75.7470964239,902185.094,274083.120,215.865,-89.358,-3.153,-39.424,20121031,153751,56271.570
FRF,-91,1076,36.1774658976,-75.7470184968,902192.000,274086.422,223.484,-88.621,-3.248,-39.427,20121031,153754,56274.570
FRF,-91,1076,36.1775029619,-75.7469206683,902200.661,274090.821,233.128,-87.454,-3.329,-39.595,20121031,153758,56278.570
FRF,-91,1076,36.1775282755,-75.7468437541,902207.485,274093.855,240.578,-86.940,-3.372,-39.278,20121031,153801,56281.570
