51,5.91,1.985e+07
52,6.12,1.985e+07
55.5,6.79,1.985e+07
57.4,6.64,1.985e+07
59.4,6.21,1.985e+07
61.9,5.11,1.985e+07
63.5,4.34,1.985e+07
65,3.94,1.985e+07
69.5,3.34,1.985e+07
79.7,2.66,1.985e+07
86.8,1.83,1.985e+07
97.3,0.32,1.985e+07
111.4,-0.53,1.985e+07
124.8,-0.88,1.985e+07
141.7,-1.55,1.985e+07
158.3,-2.25,1.985e+07
173.4,-2.87,1.985e+07
181.5,-3.02,1.985e+07
202.2,-3.2,1.985e+07
223.5,-3.28,1.985e+07
252.8,-3.19,1.985e+07
259.8,-3.14,1.985e+07
280.2,-3.12,1.985e+07
302.2,-3.28,1.985e+07
309.3,-3.4,1.985e+07
338.1,-3.79,1.985e+07
383.3,-4.38,1.985e+07
430.7,-4.94,1.985e+07
445.3,-5.13,1.985e+07
485.9,-5.57,1.985e+07
530.9,-5.98,1.985e+07
570.1,-6.33,1.985e+07
606.8,-6.59,1.985e+07
636.8,-6.8,1.985e+07
668,-7.05,1.985e+07
703,-7.29,1.985e+07
732.7,-7.48,1.985e+07
746.7,-7.58,1.985e+07
781.3,-7.79,1.985e+07
813.9,-7.96,1.985e+07
847.7,-8.16,1.985e+07
872.8,-8.3,1.985e+07
893.2,-8.41,1.985e+07
898.4,-8.47,1.985e+07
930.7,-8.64,1.985e+07
