55.443,7.047,2.0011e+07
61.673,5.857,2.0011e+07
66.823,4.917,2.0011e+07
68.363,4.277,2.0011e+07
72.214,3.597,2.0011e+07
74.294,3.067,2.0011e+07
76.714,2.857,2.0011e+07
78.164,2.797,2.0011e+07
79.624,2.677,2.0011e+07
81.025,2.557,2.0011e+07
82.475,2.417,2.0011e+07
84.075,2.287,2.0011e+07
85.675,2.197,2.0011e+07
87.265,2.067,2.0011e+07
88.805,1.977,2.0011e+07
90.405,1.857,2.0011e+07
92.005,1.687,2.0011e+07
93.605,1.567,2.0011e+07
95.196,1.507,2.0011e+07
96.936,1.457,2.0011e+07
98.736,1.407,2.0011e+07
100.2,1.167,2.0011e+07
101.65,0.877,2.0011e+07
103.1,0.657,2.0011e+07
104.7,0.457,2.0011e+07
106.01,0.247,2.0011e+07
106.78,0.157,2.0011e+07
107.95,0.057,2.0011e+07
108.58,-0.003,2.0011e+07
109.41,-0.133,2.0011e+07
110.72,-0.253,2.0011e+07
112.12,-0.393,2.0011e+07
113.57,-0.583,2.0011e+07
116.48,-0.893,2.0011e+07
121.76,-1.003,2.0011e+07
125.36,-1.093,2.0011e+07
132.97,-1.613,2.0011e+07
138.44,-1.653,2.0011e+07
144.88,-1.673,2.0011e+07
148.59,-1.953,2.0011e+07
152.5,-2.073,2.0011e+07
160.85,-1.893,2.0011e+07
167.33,-1.773,2.0011e+07
174.54,-1.853,2.0011e+07
185.01,-1.973,2.0011e+07
189.66,-2.063,2.0011e+07
195.65,-2.153,2.0011e+07
207.43,-2.173,2.0011e+07
212.96,-2.283,2.0011e+07
221.57,-2.593,2.0011e+07
230.16,-3.093,2.0011e+07
237.98,-3.563,2.0011e+07
245.17,-3.883,2.0011e+07
252.67,-4.073,2.0011e+07
261,-4.223,2.0011e+07
269.27,-4.313,2.0011e+07
280.14,-4.393,2.0011e+07
282.48,-4.443,2.0011e+07
289.61,-4.463,2.0011e+07
299.99,-4.493,2.0011e+07
308.66,-4.453,2.0011e+07
317.22,-4.413,2.0011e+07
325.15,-4.393,2.0011e+07
333.02,-4.353,2.0011e+07
338.32,-4.343,2.0011e+07
348.42,-4.303,2.0011e+07
356.12,-4.283,2.0011e+07
364.62,-4.273,2.0011e+07
375.35,-4.263,2.0011e+07
383.14,-4.283,2.0011e+07
385.65,-4.303,2.0011e+07
393.29,-4.323,2.0011e+07
403.87,-4.353,2.0011e+07
411.77,-4.393,2.0011e+07
422.23,-4.453,2.0011e+07
427.68,-4.493,2.0011e+07
435.55,-4.563,2.0011e+07
443.45,-4.613,2.0011e+07
451.44,-4.683,2.0011e+07
459.43,-4.783,2.0011e+07
470.49,-4.853,2.0011e+07
478.33,-4.933,2.0011e+07
485.75,-5.013,2.0011e+07
493.7,-5.083,2.0011e+07
501.86,-5.173,2.0011e+07
510.08,-5.243,2.0011e+07
517.98,-5.333,2.0011e+07
525.6,-5.413,2.0011e+07
533.16,-5.483,2.0011e+07
541.26,-5.543,2.0011e+07
549.33,-5.623,2.0011e+07
554.53,-5.693,2.0011e+07
564.71,-5.793,2.0011e+07
573.01,-5.873,2.0011e+07
