FRF,-91,1037,36.1770423166,-75.7485037264,902059.997,274035.069,81.877,-91.667,3.091,-35.782,20090331,124714,46034.000
FRF,-91,1037,36.1770159299,-75.7484187306,902067.736,274032.393,88.231,-96.831,2.400,-36.473,20090331,124717,46037.000
FRF,-91,1037,36.1770184778,-75.7483835913,902070.886,274032.779,91.323,-97.547,2.042,-36.831,20090331,124718,46038.000
FRF,-91,1037,36.1770269552,-75.7483509780,902073.787,274033.815,94.404,-97.567,1.743,-37.130,20090331,124719,46039.000
FRF,-91,1037,36.1770401518,-75.7483239458,902076.170,274035.358,97.171,-96.933,1.534,-37.339,20090331,124720,46040.000
FRF,-91,1037,36.1770550317,-75.7483001794,902078.253,274037.079,99.717,-96.030,1.310,-37.563,20090331,124721,46041.000
FRF,-91,1037,36.1770689492,-75.7482773575,902080.254,274038.689,102.149,-95.202,1.110,-37.763,20090331,124722,46042.000
FRF,-91,1037,36.1770836287,-75.7482540598,902082.296,274040.386,104.648,-94.307,0.844,-38.029,20090331,124723,46043.000
FRF,-91,1037,36.1770983351,-75.7482289832,902084.497,274042.091,107.300,-93.459,0.503,-38.370,20090331,124724,46044.000
FRF,-91,1037,36.1771141433,-75.7482029367,902086.781,274043.921,110.073,-92.522,0.059,-38.814,20090331,124725,46045.000
FRF,-91,1037,36.1771300667,-75.7481743867,902089.291,274045.771,113.064,-91.643,-0.328,-39.200,20090331,124726,46046.000
FRF,-91,1037,36.1771432187,-75.7481483074,902091.588,274047.306,115.748,-90.987,-0.573,-39.445,20090331,124727,46047.000
FRF,-91,1037,36.1771530016,-75.7481291245,902093.277,274048.448,117.726,-90.493,-0.764,-39.636,20090331,124728,46048.000
FRF,-91,1037,36.1771595393,-75.7481122675,902094.769,274049.222,119.393,-90.276,-1.044,-39.916,20090331,124729,46049.000
FRF,-91,1037,36.1771666548,-75.7480980540,902096.021,274050.053,120.854,-89.924,-1.303,-40.175,20090331,124730,46050.000
FRF,-91,1037,36.1771733513,-75.7480817058,902097.467,274050.844,122.483,-89.676,-1.513,-40.390,20090331,124731,46051.000
FRF,-91,1037,36.1772009921,-75.7480127397,902103.567,274054.113,129.334,-88.694,-1.631,-40.190,20090331,124736,46056.000
FRF,-91,1037,36.1772036109,-75.7479972111,902104.954,274054.449,130.753,-88.853,-1.687,-40.320,20090331,124737,46057.000
FRF,-91,1037,36.1772039887,-75.7479807647,902106.431,274054.540,132.171,-89.274,-1.645,-40.294,20090331,124738,46058.000
FRF,-91,1037,36.1772038476,-75.7479635237,902107.982,274054.575,133.640,-89.772,-1.559,-40.260,20090331,124739,46059.000
FRF,-91,1037,36.1772086625,-75.7479189250,902111.974,274055.240,137.619,-90.514,-1.427,-40.051,20090331,124742,46062.000
FRF,-91,1037,36.1772067344,-75.7479044825,902113.280,274055.069,138.787,-91.122,-1.369,-40.129,20090331,124743,46063.000
FRF,-91,1037,36.1772070070,-75.7478880755,902114.754,274055.147,140.199,-91.553,-1.315,-40.016,20090331,124744,46064.000
FRF,-91,1037,36.1772065337,-75.7478535980,902117.856,274055.196,143.130,-92.569,-1.439,-40.098,20090331,124746,46066.000
FRF,-91,1037,36.1772076767,-75.7478128958,902121.511,274055.443,146.649,-93.589,-1.501,-40.134,20090331,124748,46068.000
FRF,-91,1037,36.1772114999,-75.7477914788,902123.423,274055.930,148.612,-93.786,-1.577,-40.111,20090331,124749,46069.000
FRF,-91,1037,36.1772180757,-75.7477510312,902127.036,274056.779,152.297,-94.226,-1.644,-40.211,20090331,124751,46071.000
FRF,-91,1037,36.1772173389,-75.7477316777,902128.779,274056.754,153.926,-94.846,-1.701,-40.068,20090331,124752,46072.000
FRF,-91,1037,36.1772203707,-75.7477112042,902130.609,274057.151,155.781,-95.100,-1.735,-40.208,20090331,124753,46073.000
FRF,-91,1037,36.1772224700,-75.7476722922,902134.100,274057.498,159.180,-95.969,-1.757,-40.374,20090331,124755,46075.000
FRF,-91,1037,36.1772228458,-75.7476539618,902135.747,274057.594,160.760,-96.443,-1.784,-40.358,20090331,124756,46076.000
FRF,-91,1037,36.1772292918,-75.7476257443,902138.260,274058.392,163.395,-96.554,-1.794,-40.155,20090331,124758,46078.000
FRF,-91,1037,36.1772338830,-75.7476011870,902140.452,274058.973,165.653,-96.758,-1.799,-40.047,20090331,124800,46080.000
FRF,-91,1037,36.1772386732,-75.7475898351,902141.455,274059.538,166.789,-96.571,-1.826,-40.032,20090331,124801,46081.000
FRF,-91,1037,36.1772483612,-75.7475641566,902143.729,274060.688,169.319,-96.269,-1.905,-40.275,20090331,124803,46083.000
FRF,-91,1037,36.1772570009,-75.7475505241,902144.923,274061.687,170.783,-95.740,-1.983,-40.220,20090331,124804,46084.000
FRF,-91,1037,36.1772764174,-75.7475210700,902147.501,274063.927,173.972,-94.518,-2.053,-39.792,20090331,124806,46086.000
FRF,-91,1037,36.1772888304,-75.7475074423,902148.681,274065.343,175.566,-93.591,-2.132,-40.111,20090331,124807,46087.000
FRF,-91,1037,36.1773077712,-75.7474766730,902151.379,274067.535,178.851,-92.456,-2.194,-39.933,20090331,124809,46089.000
FRF,-91,1037,36.1773191988,-75.7474604009,902152.800,274068.850,180.637,-91.707,-2.185,-40.196,20090331,124810,46090.000
FRF,-91,1037,36.1773434172,-75.7474105572,902157.194,274071.683,185.735,-90.550,-2.165,-40.146,20090331,124813,46093.000
FRF,-91,1037,36.1773518234,-75.7473906655,902158.952,274072.674,187.726,-90.221,-2.154,-40.328,20090331,124814,46094.000
FRF,-91,1037,36.1773575513,-75.7473702175,902160.769,274073.369,189.672,-90.190,-2.102,-40.191,20090331,124815,46095.000
FRF,-91,1037,36.1773633578,-75.7473515793,902162.424,274074.068,191.466,-90.100,-2.067,-39.960,20090331,124816,46096.000
FRF,-91,1037,36.1773753862,-75.7473162371,902165.558,274075.506,194.903,-89.822,-2.018,-40.311,20090331,124818,46098.000
FRF,-91,1037,36.1773800093,-75.7472974480,902167.231,274076.074,196.669,-89.861,-1.987,-40.174,20090331,124819,46099.000
FRF,-91,1037,36.1773951887,-75.7472366153,902172.645,274077.937,202.394,-89.965,-1.970,-40.107,20090331,124822,46102.000
FRF,-91,1037,36.1773993386,-75.7472177869,902174.323,274078.453,204.147,-90.055,-2.003,-40.175,20090331,124823,46103.000
FRF,-91,1037,36.1774109064,-75.7471785035,902177.813,274079.852,207.905,-89.936,-2.059,-40.295,20090331,124825,46105.000
FRF,-91,1037,36.1774158012,-75.7471564436,902179.779,274080.459,209.960,-90.038,-2.139,-40.283,20090331,124826,46106.000
FRF,-91,1037,36.1774282949,-75.7471163882,902183.335,274081.963,213.816,-89.843,-2.233,-39.839,20090331,124828,46108.000
FRF,-91,1037,36.1774341248,-75.7470965194,902185.100,274082.668,215.716,-89.785,-2.341,-40.199,20090331,124829,46109.000
FRF,-91,1037,36.1774467784,-75.7470586459,902188.459,274084.183,219.391,-89.512,-2.453,-40.118,20090331,124831,46111.000
FRF,-91,1037,36.1774541026,-75.7470382934,902190.263,274085.055,221.384,-89.310,-2.563,-40.236,20090331,124832,46112.000
FRF,-91,1037,36.1774693623,-75.7469993562,902193.708,274086.862,225.240,-88.792,-2.700,-40.306,20090331,124834,46114.000
FRF,-91,1037,36.1774750050,-75.7469790141,902195.517,274087.548,227.174,-88.767,-2.822,-40.184,20090331,124835,46115.000
FRF,-91,1037,36.1774890732,-75.7469358168,902199.350,274089.236,231.353,-88.494,-2.952,-40.273,20090331,124837,46117.000
FRF,-91,1037,36.1774957521,-75.7469137529,902201.309,274090.041,233.470,-88.408,-3.065,-40.234,20090331,124838,46118.000
FRF,-91,1037,36.1775088609,-75.7468736303,902204.869,274091.614,237.353,-88.150,-3.176,-39.919,20090331,124840,46120.000
FRF,-91,1037,36.1775143860,-75.7468530885,902206.696,274092.287,239.300,-88.143,-3.272,-40.228,20090331,124841,46121.000
FRF,-91,1037,36.1775222837,-75.7468097711,902210.562,274093.290,243.276,-88.524,-3.389,-40.284,20090331,124843,46123.000
FRF,-91,1037,36.1775256421,-75.7467876398,902212.540,274093.728,245.284,-88.790,-3.457,-40.109,20090331,124844,46124.000
FRF,-91,1037,36.1775354761,-75.7466934597,902220.972,274095.096,253.675,-90.392,-3.643,-40.279,20090331,124848,46128.000
FRF,-91,1037,36.1775367704,-75.7466725644,902222.846,274095.301,255.506,-90.841,-3.733,-39.828,20090331,124849,46129.000
FRF,-91,1037,36.1775414691,-75.7466310069,902226.566,274095.945,259.221,-91.510,-3.792,-40.469,20090331,124851,46131.000
FRF,-91,1037,36.1775465579,-75.7465851970,902230.666,274096.644,263.313,-92.257,-3.855,-40.324,20090331,124853,46133.000
FRF,-91,1037,36.1775567129,-75.7465405580,902234.643,274097.902,267.480,-92.437,-3.915,-40.117,20090331,124855,46135.000
