55.883,7.067,2.0021e+07
65.583,5.867,2.0021e+07
70.184,3.817,2.0021e+07
76.784,2.787,2.0021e+07
84.185,2.477,2.0021e+07
84.485,2.477,2.0021e+07
84.885,2.487,2.0021e+07
85.185,2.487,2.0021e+07
85.585,2.487,2.0021e+07
86.085,2.487,2.0021e+07
86.585,2.487,2.0021e+07
87.285,2.467,2.0021e+07
87.785,2.457,2.0021e+07
88.585,2.417,2.0021e+07
89.285,2.367,2.0021e+07
90.085,2.337,2.0021e+07
90.885,2.287,2.0021e+07
91.685,2.237,2.0021e+07
92.385,2.177,2.0021e+07
93.185,2.147,2.0021e+07
93.885,2.107,2.0021e+07
94.685,2.067,2.0021e+07
95.486,1.997,2.0021e+07
96.286,1.917,2.0021e+07
97.186,1.817,2.0021e+07
98.086,1.707,2.0021e+07
98.986,1.607,2.0021e+07
99.886,1.517,2.0021e+07
100.79,1.417,2.0021e+07
101.69,1.327,2.0021e+07
102.69,1.217,2.0021e+07
103.49,1.127,2.0021e+07
104.49,1.037,2.0021e+07
105.29,0.957,2.0021e+07
105.89,0.907,2.0021e+07
106.69,0.857,2.0021e+07
107.49,0.797,2.0021e+07
108.09,0.757,2.0021e+07
108.79,0.707,2.0021e+07
109.49,0.657,2.0021e+07
110.19,0.617,2.0021e+07
110.79,0.567,2.0021e+07
111.49,0.517,2.0021e+07
112.29,0.467,2.0021e+07
112.99,0.417,2.0021e+07
113.69,0.387,2.0021e+07
114.39,0.327,2.0021e+07
115.29,0.257,2.0021e+07
116.09,0.187,2.0021e+07
116.89,0.107,2.0021e+07
117.49,0.057,2.0021e+07
118.19,0.007,2.0021e+07
119.19,-0.073,2.0021e+07
119.99,-0.133,2.0021e+07
120.79,-0.213,2.0021e+07
121.59,-0.273,2.0021e+07
122.39,-0.323,2.0021e+07
123.29,-0.393,2.0021e+07
124.49,-0.473,2.0021e+07
125.09,-0.473,2.0021e+07
125.69,-0.503,2.0021e+07
126.49,-0.553,2.0021e+07
126.99,-0.543,2.0021e+07
127.59,-0.563,2.0021e+07
128.39,-0.573,2.0021e+07
128.79,-0.573,2.0021e+07
129.59,-0.603,2.0021e+07
130.19,-0.613,2.0021e+07
130.79,-0.653,2.0021e+07
131.39,-0.673,2.0021e+07
132.19,-0.703,2.0021e+07
132.79,-0.713,2.0021e+07
133.09,-0.713,2.0021e+07
133.69,-0.713,2.0021e+07
134.29,-0.703,2.0021e+07
134.99,-0.713,2.0021e+07
135.69,-0.733,2.0021e+07
136.29,-0.743,2.0021e+07
136.99,-0.773,2.0021e+07
137.79,-0.803,2.0021e+07
138.29,-0.833,2.0021e+07
139.19,-0.893,2.0021e+07
139.89,-0.923,2.0021e+07
140.69,-0.963,2.0021e+07
141.49,-1.023,2.0021e+07
142.29,-1.073,2.0021e+07
142.99,-1.113,2.0021e+07
143.79,-1.153,2.0021e+07
144.49,-1.193,2.0021e+07
145.39,-1.253,2.0021e+07
146.09,-1.303,2.0021e+07
146.79,-1.343,2.0021e+07
147.59,-1.393,2.0021e+07
148.29,-1.423,2.0021e+07
148.99,-1.463,2.0021e+07
149.49,-1.503,2.0021e+07
150.39,-1.553,2.0021e+07
150.99,-1.593,2.0021e+07
151.89,-1.663,2.0021e+07
153.09,-1.773,2.0021e+07
