45.7,5.02,1.9941e+07
48.3,5.37,1.9941e+07
51.7,6.28,1.9941e+07
55.1,6.76,1.9941e+07
58.5,6.35,1.9941e+07
61.5,5.78,1.9941e+07
64.4,5.19,1.9941e+07
67.3,4.59,1.9941e+07
71,3.88,1.9941e+07
74.4,3.27,1.9941e+07
78.6,2.71,1.9941e+07
78.9,2.75,1.9941e+07
82.7,2.2,1.9941e+07
86.9,1.71,1.9941e+07
96,1.03,1.9941e+07
108.9,-0.37,1.9941e+07
124.5,-1.74,1.9941e+07
150.6,-3.47,1.9941e+07
177.6,-3.35,1.9941e+07
205.9,-3.68,1.9941e+07
230.7,-2.87,1.9941e+07
253.2,-2.27,1.9941e+07
282,-3.22,1.9941e+07
316.5,-4.19,1.9941e+07
351.3,-4.46,1.9941e+07
384.2,-4.55,1.9941e+07
409.3,-4.63,1.9941e+07
443.4,-4.81,1.9941e+07
473,-5.09,1.9941e+07
504.6,-5.4,1.9941e+07
545.6,-5.74,1.9941e+07
583.6,-6.1,1.9941e+07
619.5,-6.44,1.9941e+07
655.2,-6.73,1.9941e+07
700.7,-7.05,1.9941e+07
735.6,-7.25,1.9941e+07
773,-7.47,1.9941e+07
806.6,-7.68,1.9941e+07
846,-7.94,1.9941e+07
883.2,-8.15,1.9941e+07
917.2,-8.37,1.9941e+07
947.1,-8.55,1.9941e+07
993.7,-8.89,1.9941e+07
