51.2,5.87,1.9871e+07
56.3,6.41,1.9871e+07
59.2,5.98,1.9871e+07
63.4,4.36,1.9871e+07
72.1,2.81,1.9871e+07
73.5,2.67,1.9871e+07
84.7,1.41,1.9871e+07
99.5,-0.15,1.9871e+07
115.7,-1.72,1.9871e+07
134.3,-2.15,1.9871e+07
152.5,-2.48,1.9871e+07
170.1,-1.95,1.9871e+07
190.9,-1.8,1.9871e+07
218.2,-2.91,1.9871e+07
239.8,-3.63,1.9871e+07
262.1,-4.07,1.9871e+07
294.4,-4.21,1.9871e+07
326,-4.04,1.9871e+07
349.2,-3.98,1.9871e+07
377.7,-4.04,1.9871e+07
410.5,-4.3,1.9871e+07
441.9,-4.63,1.9871e+07
474.4,-4.99,1.9871e+07
505.6,-5.38,1.9871e+07
548.3,-5.85,1.9871e+07
593.5,-6.3,1.9871e+07
640.8,-6.69,1.9871e+07
678.3,-7,1.9871e+07
712.2,-7.23,1.9871e+07
747.4,-7.5,1.9871e+07
783.9,-7.74,1.9871e+07
824.7,-8.01,1.9871e+07
860.5,-8.21,1.9871e+07
889.8,-8.39,1.9871e+07
