49.182,5.567,1.9991e+07
49.682,5.657,1.9991e+07
50.282,5.837,1.9991e+07
50.982,6.017,1.9991e+07
51.482,6.187,1.9991e+07
51.982,6.387,1.9991e+07
52.682,6.517,1.9991e+07
53.083,6.607,1.9991e+07
53.683,6.777,1.9991e+07
54.283,6.777,1.9991e+07
55.083,6.747,1.9991e+07
55.783,6.697,1.9991e+07
56.683,6.557,1.9991e+07
57.483,6.497,1.9991e+07
58.083,6.357,1.9991e+07
58.883,6.267,1.9991e+07
59.483,6.087,1.9991e+07
60.083,6.027,1.9991e+07
60.883,5.807,1.9991e+07
61.483,5.767,1.9991e+07
62.083,5.637,1.9991e+07
62.783,5.497,1.9991e+07
63.383,5.367,1.9991e+07
64.183,5.167,1.9991e+07
65.483,5.107,1.9991e+07
66.283,5.067,1.9991e+07
66.883,4.977,1.9991e+07
67.584,4.857,1.9991e+07
67.884,4.737,1.9991e+07
68.484,4.547,1.9991e+07
68.984,4.457,1.9991e+07
69.484,4.397,1.9991e+07
70.084,4.227,1.9991e+07
70.684,4.107,1.9991e+07
71.284,3.937,1.9991e+07
71.984,3.847,1.9991e+07
72.684,3.727,1.9991e+07
73.384,3.677,1.9991e+07
73.584,3.677,1.9991e+07
79.784,2.527,1.9991e+07
80.384,2.507,1.9991e+07
80.684,2.497,1.9991e+07
81.084,2.467,1.9991e+07
81.585,2.437,1.9991e+07
82.085,2.387,1.9991e+07
82.885,2.277,1.9991e+07
83.985,2.117,1.9991e+07
85.085,1.957,1.9991e+07
85.985,1.817,1.9991e+07
86.785,1.777,1.9991e+07
87.385,1.737,1.9991e+07
87.985,1.737,1.9991e+07
88.485,1.727,1.9991e+07
89.185,1.677,1.9991e+07
89.985,1.577,1.9991e+07
90.585,1.517,1.9991e+07
91.185,1.477,1.9991e+07
91.685,1.457,1.9991e+07
92.085,1.437,1.9991e+07
92.585,1.417,1.9991e+07
93.285,1.407,1.9991e+07
93.685,1.387,1.9991e+07
94.385,1.357,1.9991e+07
95.085,1.297,1.9991e+07
95.686,1.257,1.9991e+07
96.386,1.197,1.9991e+07
96.886,1.167,1.9991e+07
97.686,1.097,1.9991e+07
98.286,1.037,1.9991e+07
98.986,0.947,1.9991e+07
99.686,0.877,1.9991e+07
100.49,0.787,1.9991e+07
101.49,0.687,1.9991e+07
102.29,0.577,1.9991e+07
102.99,0.457,1.9991e+07
103.89,0.377,1.9991e+07
104.59,0.257,1.9991e+07
105.49,0.127,1.9991e+07
106.19,0.057,1.9991e+07
106.99,-0.063,1.9991e+07
108.09,-0.213,1.9991e+07
108.89,-0.313,1.9991e+07
109.49,-0.363,1.9991e+07
109.99,-0.393,1.9991e+07
110.69,-0.373,1.9991e+07
111.39,-0.443,1.9991e+07
112.09,-0.543,1.9991e+07
112.79,-0.643,1.9991e+07
113.39,-0.663,1.9991e+07
113.99,-0.703,1.9991e+07
114.69,-0.783,1.9991e+07
116.29,-0.923,1.9991e+07
116.89,-0.963,1.9991e+07
117.29,-1.033,1.9991e+07
117.89,-1.033,1.9991e+07
118.79,-1.043,1.9991e+07
119.59,-1.123,1.9991e+07
119.99,-1.143,1.9991e+07
120.59,-1.153,1.9991e+07
121.09,-1.183,1.9991e+07
121.99,-1.173,1.9991e+07
122.29,-1.193,1.9991e+07
122.79,-1.253,1.9991e+07
123.19,-1.243,1.9991e+07
123.49,-1.223,1.9991e+07
123.89,-1.193,1.9991e+07
124.29,-1.193,1.9991e+07
124.89,-1.213,1.9991e+07
125.19,-1.213,1.9991e+07
125.59,-1.213,1.9991e+07
125.99,-1.253,1.9991e+07
126.39,-1.303,1.9991e+07
127.39,-1.293,1.9991e+07
127.79,-1.283,1.9991e+07
128.09,-1.313,1.9991e+07
128.79,-1.363,1.9991e+07
129.09,-1.353,1.9991e+07
129.79,-1.323,1.9991e+07
130.09,-1.333,1.9991e+07
130.59,-1.363,1.9991e+07
131.09,-1.363,1.9991e+07
131.59,-1.363,1.9991e+07
131.99,-1.383,1.9991e+07
132.59,-1.413,1.9991e+07
132.99,-1.393,1.9991e+07
133.39,-1.423,1.9991e+07
133.69,-1.393,1.9991e+07
134.09,-1.363,1.9991e+07
134.69,-1.383,1.9991e+07
135.09,-1.443,1.9991e+07
135.79,-1.463,1.9991e+07
136.19,-1.403,1.9991e+07
136.89,-1.403,1.9991e+07
137.69,-1.513,1.9991e+07
138.09,-1.473,1.9991e+07
139.29,-1.453,1.9991e+07
140.29,-1.503,1.9991e+07
140.79,-1.443,1.9991e+07
141.19,-1.443,1.9991e+07
